zipCode,Female,Male
82217,228,200
82219,88,104
82221,1220,1320
82222,156,272
82223,2040,1944
82224,52,40
82225,4548,3720
82227,444,520
82229,164,132
82240,19512,21428
82242,84,72
82243,356,392
82244,896,1016
82301,17368,20968
82321,1356,1512
82322,192,232
82323,340,404
82324,544,528
82325,1632,1880
82327,1808,1908
82329,664,772
82331,4388,4756
82332,140,248
82334,948,1056
82335,40,44
82336,840,1152
82401,15824,15640
82410,3468,3572
82411,1248,1408
82412,1232,1272
82414,30436,29608
82420,1580,1552
82421,860,932
82422,200,220
82423,448,484
82426,5172,5404
82428,264,292
82430,236,164
82431,7296,6912
82432,600,660
82433,1508,1648
82434,280,344
82435,23496,23456
82440,304,276
82441,476,524
82442,1420,1508
82443,9472,9316
82450,344,364
82501,38668,38964
82510,880,812
82512,380,460
82513,3620,3896
82514,3468,3112
82515,900,884
82516,992,992
82520,27384,26756
82523,1700,1772
82601,54256,55344
82604,50996,52532
82609,31864,31056
82620,408,432
82630,12,28
82633,19016,19352
82635,368,460
82636,7828,8096
82637,8008,8536
82638,32,36
82639,1524,1696
82640,52,64
82642,172,204
82643,936,940
82644,3032,2888
82646,44,36
82648,116,108
82649,2204,2276
82701,10208,11612
82710,476,496
82711,204,236
82712,476,580
82714,184,196
82715,0,0
82716,35564,39424
82718,43932,48080
82720,1784,2036
82721,6056,6256
82723,540,572
82725,400,428
82727,3340,4012
82729,4428,4576
82730,3076,3188
82731,248,292
82732,3920,4696
82801,49200,49032
82831,380,484
82832,1192,1280
82833,428,472
82834,14968,15372
82835,660,612
82836,2152,2140
82837,64,52
82838,516,556
82839,2284,2328
82842,1656,1716
82844,76,64
82845,72,76
82901,53388,58496
82922,504,524
82923,1016,1216
82925,528,688
82929,144,136
82930,29020,29436
82932,1668,1676
82933,1520,1516
82934,328,412
82935,25380,27104
82936,96,100
82937,7180,7436
82938,444,464
82939,3680,3764
82941,9408,10704
82942,196,296
82943,572,632
82944,400,464
82945,652,752
83001,30004,33400
83011,496,464
83012,364,356
83013,712,868
83014,6956,7424
83025,728,872
83101,5924,6492
83110,8612,8616
83111,1056,1020
83112,1340,1324
83113,5772,7340
83114,1588,1724
83115,1572,1748
83116,1468,1444
83118,2244,2312
83119,344,344
83120,860,1024
83121,28,28
83122,952,1024
83123,1316,1528
83124,236,312
83126,612,724
83127,5908,6256
83128,3020,3384
83201,73968,74828
83202,44132,42300
83203,640,596
83204,36268,35836
83209,2312,2388
83210,6700,7096
83211,12296,13200
83212,224,324
83213,3184,3392
83214,1300,1384
83215,52,52
83217,1656,1716
83218,720,632
83220,296,252
83221,53872,54212
83223,252,304
83226,4692,5324
83227,248,320
83228,1012,1076
83232,940,928
83233,228,208
83234,2388,2464
83235,188,208
83236,4476,4624
83237,2300,2284
83238,196,240
83239,1224,1064
83241,3872,4048
83243,156,164
83244,672,760
83245,4596,4432
83246,2184,2092
83250,3200,3348
83251,2092,2296
83252,8128,8488
83253,320,340
83254,7284,7184
83255,2404,2448
83261,1028,1116
83262,2752,2792
83263,18300,18732
83271,1036,1088
83272,644,608
83274,18464,18520
83276,8252,8136
83277,204,240
83278,312,432
83281,180,192
83283,284,304
83285,268,256
83286,2352,2612
83287,584,612
83301,106248,101792
83302,392,392
83311,1104,1144
83312,332,340
83313,7052,7448
83314,1732,1860
83316,19280,19224
83318,34164,34740
83320,1956,2068
83321,1064,1136
83322,84,84
83323,3864,3940
83324,1432,1720
83325,1808,1864
83327,1856,2024
83328,10724,10664
83330,12872,13524
83332,4680,4764
83333,20824,21064
83334,4016,4224
83335,3604,3756
83336,9796,10008
83337,76,56
83338,38680,40448
83340,9032,9696
83341,12940,13024
83342,2620,2864
83344,2120,2392
83346,2860,2908
83347,6356,6676
83348,256,272
83349,2060,2188
83350,24212,24860
83352,6488,6832
83353,2628,2712
83354,36,36
83355,10244,11376
83401,76084,75780
83402,50852,53424
83404,44384,42040
83406,32296,31312
83414,1024,1152
83420,5024,5132
83421,588,688
83422,6540,7028
83423,1572,1868
83424,520,640
83425,1128,1196
83427,2816,2672
83428,780,884
83429,1844,2348
83431,1812,1692
83433,88,88
83434,3360,3604
83435,1172,1440
83436,944,1020
83440,70704,67736
83442,38748,38252
83443,2200,2228
83444,2576,2948
83445,13780,15844
83446,76,116
83448,5016,4788
83449,484,512
83450,2136,2280
83451,1592,1572
83452,2928,3008
83454,1036,1088
83455,9332,10548
83460,2520,920
83462,884,972
83463,224,296
83464,656,724
83465,204,232
83466,484,608
83467,12444,12636
83468,316,364
83469,60,68
83501,69364,67556
83520,364,412
83522,3672,5188
83523,1504,1532
83524,1916,2040
83525,660,844
83526,516,596
83530,10932,10684
83533,352,360
83535,2140,2216
83536,8380,8540
83537,2040,2136
83539,3876,4128
83540,4384,4376
83541,2052,2252
83542,244,272
83543,1384,1484
83544,11060,13308
83545,932,1004
83546,1044,1304
83547,364,512
83548,216,252
83549,1716,1916
83552,2396,2504
83553,2124,2276
83554,1188,1364
83555,1072,1184
83601,68,96
83602,44,52
83604,1452,1596
83605,80120,78476
83607,43816,43112
83610,1876,1908
83611,4752,5060
83612,3820,3880
83615,3068,3216
83616,46276,44844
83617,31236,30452
83619,14580,14224
83622,3244,3704
83623,2996,3072
83624,2252,2528
83626,2452,2316
83627,1192,1288
83628,8608,8708
83629,3384,3500
83631,2616,2716
83632,424,432
83633,1056,1104
83634,39948,58028
83636,300,312
83637,376,448
83638,11340,12272
83639,6460,6740
83641,6540,7212
83642,75744,72288
83643,252,264
83644,19884,20020
83645,1240,1304
83646,95168,93224
83647,40504,42652
83648,5892,7060
83650,1008,1200
83651,58768,55676
83654,3184,3504
83655,8856,8732
83656,1240,1088
83657,352,344
83660,11700,11860
83661,20076,19448
83666,84,124
83669,14852,14608
83670,1096,1116
83671,64,68
83672,17544,16788
83676,8580,8808
83677,76,100
83686,94388,90508
83687,58768,60020
83702,43600,45572
83703,34064,32196
83704,80076,78436
83705,53808,52716
83706,59708,59220
83709,100136,100000
83712,16840,15752
83713,57584,54828
83714,41616,39544
83716,28472,29620
83801,11868,12732
83802,124,148
83803,1436,1540
83804,2384,2632
83805,14852,14896
83806,432,448
83808,284,304
83809,788,816
83810,2356,2400
83811,2780,2864
83812,124,140
83813,2284,2348
83814,47288,46196
83815,63648,60412
83821,404,436
83822,4016,4008
83823,2464,2808
83824,688,704
83825,356,404
83826,76,104
83827,264,308
83830,1480,1452
83832,3024,3072
83833,2204,2452
83834,512,504
83835,41020,38940
83836,2092,2040
83837,6080,6172
83839,2872,2796
83840,448,460
83841,656,696
83842,308,284
83843,49932,53532
83844,2676,2736
83845,3476,3492
83846,1516,1564
83847,3240,3636
83848,260,288
83849,3816,3884
83850,4400,4116
83851,3292,3472
83852,1868,1668
83854,75920,73060
83855,4204,4240
83856,12328,13032
83857,1340,1424
83858,27408,27216
83860,11980,12496
83861,12412,13028
83864,34472,33832
83866,580,700
83867,1276,1188
83868,1468,1608
83869,8180,8464
83870,632,616
83871,3860,3892
83872,1340,1480
83873,3012,3352
83874,120,136
83876,2780,2988
84001,1456,1444
84002,604,604
84003,84200,85336
84004,19572,19700
84005,42404,43236
84006,1652,1652
84007,1504,1456
84010,91532,87752
84013,1964,2080
84014,31072,30000
84015,123176,126800
84017,6948,7276
84018,352,364
84020,77092,81968
84021,6228,7064
84022,1632,1952
84023,496,568
84024,108,144
84025,35936,37084
84026,3520,3152
84027,884,924
84028,1556,1740
84029,18744,19148
84031,500,536
84032,33856,35140
84033,1992,2136
84034,416,420
84035,1356,1636
84036,11608,12572
84037,66344,67132
84038,680,708
84039,2136,2272
84040,45980,46124
84041,88952,89548
84042,20048,20328
84043,97800,98320
84044,52480,53616
84045,33320,34180
84046,1352,1820
84047,58612,57132
84049,8780,8708
84050,18440,18720
84051,740,868
84052,2668,2944
84053,2240,2220
84054,32144,32640
84055,2748,2876
84056,6016,7224
84057,73432,73232
84058,60712,61448
84060,14332,16052
84061,780,784
84062,86728,86348
84063,696,640
84064,1400,1368
84065,72284,80388
84066,22568,22564
84067,75252,74524
84069,1028,992
84070,50712,48732
84071,2204,2496
84072,752,736
84073,368,396
84074,88344,88896
84075,48360,49664
84076,748,812
84078,50580,52824
84080,624,592
84081,81408,81520
84082,1400,1572
84083,2884,3180
84084,75524,73464
84085,1128,996
84086,740,864
84087,27864,28068
84088,71240,71172
84092,58228,59872
84093,46212,46308
84094,56120,56156
84095,100992,101272
84096,66424,67160
84097,43304,41984
84098,33852,35276
84101,8200,12908
84102,32168,37516
84103,41984,42352
84104,47568,51908
84105,44940,43620
84106,68692,64844
84107,63620,59832
84108,42076,40876
84109,49056,46376
84111,20460,22516
84112,3656,4112
84113,496,484
84115,47496,51176
84116,64300,68888
84117,51140,46080
84118,135336,137844
84119,101572,110736
84120,97476,98348
84121,84336,82472
84123,77592,74008
84124,43816,41364
84128,55452,56480
84144,0,0
84180,0,0
84301,1688,1844
84302,47168,47644
84304,80,80
84305,1408,1596
84306,624,648
84307,2736,2764
84308,604,696
84309,1100,1040
84310,8044,8400
84311,1420,1436
84312,7956,8156
84313,136,136
84314,2040,2084
84315,14956,15368
84316,476,540
84317,4464,4752
84318,7748,7924
84319,15760,15860
84320,4512,4436
84321,89584,86712
84324,1328,1476
84325,4144,4168
84326,3536,3516
84327,1920,1884
84328,3288,3376
84329,392,416
84330,952,1056
84331,520,568
84332,14800,14072
84333,5404,5484
84334,444,476
84335,22756,22732
84336,552,572
84337,22752,22820
84338,956,968
84339,9948,10236
84340,6700,6776
84341,40180,40256
84401,68848,73640
84403,73620,72708
84404,112340,113112
84405,62984,62408
84414,53112,52916
84501,27420,27028
84511,9460,9228
84512,2176,2196
84513,3276,3564
84515,32,28
84516,444,464
84518,1424,1384
84520,2700,2508
84521,1656,1704
84522,600,684
84523,3664,3524
84525,2348,2384
84526,8292,8244
84528,5324,5644
84529,344,376
84530,912,928
84531,1308,1260
84532,19420,19668
84533,476,592
84534,5264,5352
84535,5008,5396
84536,2976,2840
84537,2908,3112
84539,760,756
84540,84,100
84542,3656,3568
84601,62856,63088
84604,98232,98348
84606,66788,62376
84620,2360,2244
84621,496,464
84622,3112,2956
84623,792,828
84624,11192,11480
84626,692,948
84627,13396,11844
84628,1408,1476
84629,4952,5172
84630,596,580
84631,6008,6260
84632,2288,2304
84633,2048,2144
84634,3720,9860
84635,1720,1732
84636,932,964
84637,1352,1564
84638,564,612
84639,1848,2004
84640,260,224
84642,7100,7092
84643,1244,1176
84645,5180,5300
84646,3404,3224
84647,7932,8144
84648,11324,11780
84649,1428,1612
84651,46596,47232
84652,1700,1788
84653,15772,16016
84654,5284,5472
84655,20376,21812
84656,732,648
84657,1008,1012
84660,74764,77216
84662,2740,2744
84663,60132,59768
84664,16076,16056
84665,824,1288
84667,720,900
84701,17308,17460
84710,284,240
84711,1452,1488
84712,392,412
84713,7328,7840
84714,1592,1748
84715,912,924
84716,568,620
84718,364,392
84719,160,200
84720,40576,38244
84721,41400,42444
84722,1216,1244
84723,1392,1356
84724,2480,2376
84725,3836,4020
84726,1868,1976
84728,312,320
84729,780,804
84730,476,596
84731,392,384
84732,132,176
84733,380,428
84734,500,544
84735,516,516
84736,488,496
84737,29336,30016
84738,14040,13472
84739,912,1116
84740,400,364
84741,11352,10872
84742,508,532
84743,72,64
84744,724,920
84745,8064,8200
84746,2312,2284
84747,2224,2164
84749,396,476
84750,908,968
84751,3268,3452
84752,1948,2028
84753,40,64
84754,7264,7344
84755,192,256
84756,732,732
84757,2272,2396
84758,1072,1060
84759,4076,4372
84760,1100,1136
84761,6272,6252
84762,444,548
84763,504,476
84764,656,668
84765,12276,12296
84766,292,296
84767,1324,1392
84770,79516,77008
84772,360,324
84773,616,668
84774,2764,2832
84775,860,864
84776,1016,1136
84779,1188,1376
84780,37704,37320
84781,376,376
84782,1556,1620
84783,1676,1544
84784,5680,5300
84790,73372,69708
85003,14100,23376
85004,9276,10584
85006,49708,53260
85007,26200,29960
85008,107996,116584
85009,94848,115232
85012,12208,13352
85013,37820,39436
85014,48388,50740
85015,74524,76052
85016,67680,67904
85017,75708,79780
85018,72976,71284
85019,49736,50432
85020,66748,64652
85021,75060,75912
85022,96116,89464
85023,62956,62140
85024,47164,44428
85027,73160,75400
85028,39496,37132
85029,87620,85312
85031,60860,61112
85032,131468,130472
85033,106132,106016
85034,10272,12056
85035,95520,94424
85037,90108,88976
85040,57884,59524
85041,111392,108396
85042,82288,81560
85043,61968,60272
85044,77384,74588
85045,14800,14152
85048,68152,65644
85050,53716,49228
85051,80532,80968
85053,56404,57516
85054,10884,10652
85083,36016,36400
85085,35464,34604
85086,80488,81492
85087,14956,15876
85118,25276,23708
85119,43524,41352
85120,57588,55084
85121,4540,4172
85122,104804,98964
85123,21708,21000
85128,30240,29052
85131,22168,49900
85132,34340,99884
85135,1280,1240
85137,4696,4620
85138,67488,67044
85139,35740,36176
85140,73528,73316
85141,940,1120
85142,97672,97808
85143,71268,68792
85145,4108,4316
85147,9388,8784
85172,2696,2776
85173,5764,5724
85192,4072,4408
85193,9732,9892
85194,13508,13376
85201,92348,92020
85202,74912,74188
85203,71672,70492
85204,120192,123348
85205,84380,75052
85206,71708,60908
85207,91300,87676
85208,72260,66788
85209,77800,71708
85210,70852,75004
85212,49024,48944
85213,64680,62508
85215,33400,30452
85224,87180,84004
85225,141604,137636
85226,76196,73308
85233,76500,73756
85234,101984,98072
85248,63560,55724
85249,75584,72048
85250,34480,29144
85251,69640,67920
85253,34800,33388
85254,93476,89728
85255,76488,72592
85256,10428,9468
85257,53792,53228
85258,49692,43676
85259,43968,41720
85260,75964,68260
85262,22604,22496
85263,4344,4100
85264,2524,2472
85266,23436,22188
85268,47388,43348
85281,104536,124856
85282,94752,99932
85283,88692,90560
85284,33380,32536
85286,79004,76716
85295,77380,75948
85296,74516,72680
85297,54064,53852
85298,43984,41932
85301,121976,118668
85302,76412,71224
85303,61288,59952
85304,52984,50548
85305,21688,21600
85306,49460,47304
85307,18372,18548
85308,130452,125052
85309,1020,4920
85310,38304,37724
85320,2216,2572
85321,8948,8792
85322,1464,1544
85323,78652,79376
85324,5572,5972
85325,2388,2460
85326,93436,113384
85328,512,524
85331,55120,52720
85332,4248,4336
85333,1428,1732
85334,2680,3248
85335,64120,63028
85336,1404,1396
85337,5408,5764
85338,82264,82196
85339,73048,69296
85340,53340,51708
85341,68,88
85342,3260,3052
85343,352,432
85344,17968,18620
85345,117340,107492
85346,8732,8960
85347,1364,1500
85348,5348,5796
85349,51528,50540
85350,38772,46084
85351,64992,46164
85352,872,972
85353,63660,60384
85354,13020,13560
85355,17532,17448
85356,9044,9112
85357,1376,1668
85360,412,476
85361,13420,13380
85362,1324,1328
85363,12884,11740
85364,152200,147416
85365,92628,93604
85367,41916,39800
85371,752,924
85373,37944,31480
85374,99340,89244
85375,61832,48980
85377,6260,5944
85379,81092,77836
85381,50692,46304
85382,85852,75964
85383,74868,73860
85387,19524,18768
85388,47732,46228
85390,17876,16608
85392,71964,69276
85395,59868,43820
85396,24312,24340
85501,26416,26964
85530,4288,3988
85531,1220,1272
85533,5776,5996
85534,5000,5352
85535,40,44
85536,776,856
85539,9176,8904
85540,5316,6180
85541,44728,42780
85542,6640,6144
85543,7592,7696
85544,5880,5916
85545,1152,1180
85546,35308,43400
85550,9716,9444
85551,788,832
85552,12708,12164
85553,2820,3184
85554,1452,1660
85601,1368,1424
85602,19140,18716
85603,14360,14260
85605,1088,1300
85606,2384,2352
85607,38832,36868
85608,28,9192
85609,808,760
85610,2564,2768
85611,2012,1848
85613,8256,14148
85614,47864,39716
85615,18944,18708
85616,11020,11244
85617,2496,2612
85618,3420,3480
85619,92,108
85620,1844,1744
85621,49560,42656
85622,13688,11612
85623,8244,8048
85624,2964,2740
85625,3944,3988
85626,2080,2004
85627,1856,2016
85629,47768,46504
85630,5548,5728
85631,7268,7252
85632,1504,1836
85633,120,96
85634,13348,12612
85635,70772,68136
85637,2620,2452
85638,3896,3996
85640,932,832
85641,43380,43632
85643,17516,21724
85645,4544,4380
85646,2740,2504
85648,38968,37352
85650,31036,30080
85653,29180,31152
85654,220,168
85658,15704,15456
85701,9652,10280
85704,66196,57520
85705,114092,115992
85706,113744,107092
85707,460,2172
85708,6064,5856
85710,115340,102416
85711,84248,80756
85712,68044,62620
85713,99272,101332
85714,30396,29640
85715,37724,33084
85716,66348,65064
85718,57588,51880
85719,87208,88748
85723,0,0
85724,0,0
85726,0,0
85730,78164,75128
85735,22468,22532
85736,9696,10204
85737,43268,39640
85739,36700,34692
85741,67880,64112
85742,52060,48788
85743,58884,57692
85745,76360,71664
85746,89156,83072
85747,47092,45140
85748,37376,34972
85749,38544,37584
85750,50160,46484
85755,31840,28588
85756,60904,81908
85757,33972,33980
85901,34892,33936
85911,3628,3572
85912,348,364
85920,912,944
85922,72,92
85923,1196,1288
85924,5200,5532
85925,9896,9676
85926,564,496
85927,344,360
85928,2116,2292
85929,16520,16768
85930,2140,2204
85931,400,428
85932,732,724
85933,6000,6132
85934,1136,1160
85935,9456,9484
85936,7768,9404
85937,15164,15388
85938,4704,4760
85939,8580,9020
85940,2920,2852
85941,20488,19276
85942,156,164
86001,80692,82412
86003,52,40
86004,74904,74448
86011,14748,10700
86015,752,788
86016,116,132
86017,1272,1396
86018,1464,1572
86020,3940,3824
86021,12852,11488
86022,4448,4392
86023,4960,5548
86024,1392,1420
86025,11204,11500
86028,120,68
86029,644,636
86030,2796,2700
86031,3796,3628
86032,3160,2876
86033,16228,15148
86034,4628,4456
86035,3544,3664
86036,820,732
86038,148,160
86039,2964,2904
86040,20564,20568
86042,3668,3444
86043,3764,3428
86044,8620,8384
86045,23532,21884
86046,11940,12420
86047,28164,31716
86052,48,64
86053,4680,4564
86054,3908,3832
86301,41872,40632
86303,34868,33460
86305,35664,33760
86313,52,976
86314,70572,67032
86315,14584,14352
86320,3596,3944
86321,4004,4872
86322,22376,23544
86323,32084,31204
86324,8900,7772
86325,10552,10056
86326,49116,44260
86327,18392,17040
86329,2172,2544
86331,976,932
86332,3112,3436
86333,11160,11776
86334,9812,10128
86335,9720,9504
86336,24124,21156
86337,2536,2532
86338,1436,1536
86343,312,396
86351,13964,11432
86401,48692,48464
86403,31756,31452
86404,32552,32420
86406,48412,46640
86409,53992,51892
86411,392,504
86413,20572,27840
86426,28004,27448
86429,14368,14280
86431,740,872
86432,7888,7844
86433,192,252
86434,3124,2836
86435,992,956
86436,4124,4292
86437,152,152
86438,1716,1936
86440,13852,13772
86441,4284,4612
86442,67752,65776
86443,140,164
86444,2396,2760
86445,564,680
86502,2832,3024
86503,21836,21020
86504,13388,12968
86505,15376,15352
86506,2720,2564
86507,4868,4492
86508,1420,1588
86510,10720,10712
86511,7364,7412
86512,5100,4656
86514,6716,6552
86515,9060,8856
86520,3612,3560
86535,2304,2492
86538,4776,4576
86540,2172,2180
86544,2392,2676
86545,3384,3216
86547,2400,2284
86556,4404,3956
87001,7584,7152
87002,45764,44304
87004,20148,20396
87005,1556,1640
87006,1364,1448
87007,2192,2128
87008,5096,5112
87010,2216,2340
87011,160,176
87012,500,544
87013,10468,10332
87014,1288,1328
87015,26084,26336
87016,6532,8388
87017,788,928
87018,1060,1028
87020,23848,21540
87021,4544,9344
87022,1868,1760
87023,1236,1424
87024,4548,4308
87025,2436,2512
87026,8216,8036
87027,576,660
87028,244,336
87029,444,504
87031,86260,90040
87032,628,536
87034,4700,4128
87035,14340,14732
87036,3848,3624
87037,1344,1364
87038,1284,1180
87040,1056,928
87041,1716,1808
87042,7276,7300
87043,10256,9952
87044,780,768
87045,3496,3508
87046,376,368
87047,9772,9804
87048,18004,16724
87049,2064,1828
87051,1948,1928
87052,6476,6252
87053,2044,1948
87056,1956,1860
87059,18760,19656
87061,688,796
87062,3644,3832
87063,632,660
87064,344,300
87068,9612,9408
87070,84,84
87072,1412,1228
87083,1172,1104
87102,40012,44804
87104,25460,23032
87105,116880,113840
87106,53808,54244
87107,63704,61028
87108,76572,78016
87109,84920,76808
87110,79912,74436
87111,117976,107984
87112,90948,83388
87113,29928,27980
87114,127428,119064
87116,7876,8592
87117,164,1076
87120,120724,111368
87121,152472,154412
87122,36664,35244
87123,85648,80224
87124,105980,99636
87144,76812,74064
87301,49376,45320
87305,6984,6416
87310,1896,1856
87311,8588,8244
87312,1232,1084
87313,11500,11148
87315,312,284
87316,2736,2480
87317,3896,3928
87319,3752,3576
87320,1616,1444
87321,4540,4364
87322,504,484
87323,9400,8832
87325,6356,5780
87326,3452,3300
87327,16148,15384
87328,5680,4992
87347,592,644
87357,1240,1176
87364,2164,2280
87375,6464,6308
87401,93644,91528
87402,22184,21952
87410,35544,34868
87412,1848,2016
87413,33812,33356
87415,3528,3636
87416,11080,10736
87417,13624,14016
87418,2016,2220
87419,844,1012
87420,24560,23308
87421,3860,3624
87455,3440,3560
87461,2572,2688
87499,832,980
87501,32496,28092
87505,65440,58612
87506,25460,24860
87507,93292,90268
87508,35788,36944
87510,2168,2216
87511,5444,5544
87512,412,384
87513,2008,2020
87514,2640,2740
87515,680,564
87516,248,272
87517,648,776
87518,172,192
87519,936,904
87520,2816,2860
87521,2016,1996
87522,6904,6632
87523,852,768
87524,528,512
87525,124,164
87527,1760,1760
87528,7020,6648
87529,7416,6984
87530,2064,1832
87531,708,764
87532,37340,35552
87533,448,292
87535,2548,2532
87537,5912,5916
87538,952,1020
87539,508,568
87540,1984,1708
87543,484,504
87544,35684,36116
87548,1936,1776
87549,2344,2128
87551,608,612
87552,6632,6668
87553,2476,2360
87554,104,140
87556,4804,4864
87557,12752,12684
87558,1160,1264
87560,2876,2904
87562,1116,1188
87564,672,656
87565,972,940
87566,6112,5888
87567,3348,3188
87569,860,908
87571,24272,22552
87573,60,84
87574,376,372
87575,1372,1784
87577,812,1004
87578,1216,1228
87579,1868,1692
87580,892,904
87581,256,308
87582,2672,2728
87583,456,480
87701,40516,39808
87710,3372,3700
87711,1484,1528
87712,556,576
87713,564,568
87714,2284,2320
87715,1084,1044
87718,892,976
87722,708,796
87723,800,832
87724,180,172
87728,816,852
87729,256,248
87730,52,56
87731,412,480
87732,3280,3408
87733,304,328
87734,340,384
87735,172,188
87736,440,492
87740,16268,16004
87742,1200,1236
87743,672,772
87745,1356,1260
87746,196,284
87747,2812,3684
87749,168,132
87750,16,28
87752,820,904
87753,524,492
87801,19576,21308
87820,296,348
87821,1300,1388
87823,1828,1708
87824,364,412
87825,6100,5896
87827,516,588
87828,848,868
87829,1760,1928
87830,1868,2128
87831,416,364
87832,1152,1248
87901,14428,14128
87930,1556,1760
87931,1252,1284
87933,232,192
87935,3460,3620
87936,1012,1048
87937,6460,6752
87939,228,272
87940,1284,1392
87941,2408,2456
87942,1760,1832
87943,432,480
88001,76832,73104
88002,2956,3668
88003,1768,1808
88004,8,2788
88005,54732,53732
88007,49304,46888
88008,11912,11076
88009,184,168
88011,57500,53292
88012,52956,50888
88020,1744,1784
88021,38140,35544
88022,2676,2696
88023,5008,4616
88024,512,432
88025,476,548
88026,3484,3148
88027,1028,944
88028,972,996
88029,3736,3756
88030,46748,46140
88032,388,392
88033,16,28
88034,180,204
88038,848,876
88039,940,920
88040,180,284
88041,2464,2508
88042,492,508
88043,3284,3200
88044,8096,7488
88045,7340,7308
88046,1404,1384
88047,3936,3932
88048,7764,7684
88049,796,836
88051,176,200
88052,528,552
88053,244,288
88055,72,76
88056,444,488
88061,37996,36344
88063,26788,24408
88065,1296,1200
88072,4968,5036
88081,30332,32500
88101,90124,89900
88103,156,956
88112,256,236
88113,156,256
88114,64,76
88115,76,100
88116,956,864
88118,356,364
88119,3932,3796
88120,492,464
88121,280,328
88124,2296,2364
88125,188,172
88126,60,60
88130,37080,37524
88132,400,396
88134,84,100
88135,3448,3768
88136,104,72
88201,52092,49868
88203,64544,61700
88210,34212,34656
88220,67948,66952
88230,10032,10684
88231,6316,6636
88232,4244,5856
88240,72108,76488
88242,12032,12532
88250,500,580
88252,4312,4328
88253,1860,1880
88254,380,384
88255,220,292
88256,3788,3912
88260,28572,28800
88262,68,52
88263,344,356
88264,84,72
88265,464,508
88267,2708,2688
88268,20,8
88301,2540,3004
88310,72284,70820
88311,1696,1720
88312,5216,5128
88314,388,452
88316,4768,4636
88317,3556,3448
88318,720,804
88321,364,384
88323,24,32
88324,420,420
88325,1720,1876
88330,5296,6920
88336,576,492
88337,4652,4528
88338,392,364
88339,1184,1288
88340,7460,7004
88341,1032,1120
88342,88,120
88343,84,108
88344,280,356
88345,18328,17052
88346,6500,6028
88347,188,212
88348,624,632
88349,120,160
88350,664,808
88351,508,516
88352,10508,10244
88353,948,944
88354,224,208
88355,56,60
88401,14208,13568
88410,240,276
88411,156,172
88414,72,84
88415,5952,8324
88416,332,424
88417,48,52
88418,604,572
88419,432,484
88421,28,48
88422,128,144
88424,220,292
88426,2456,2392
88427,216,260
88430,284,364
88431,88,108
88434,748,728
88435,5952,8284
88436,368,372
89001,2376,2520
89002,64184,63336
89003,1928,2200
89004,660,592
89005,30268,29992
89007,2640,2764
89008,2820,3212
89010,728,932
89011,38868,39332
89012,59052,57288
89013,508,632
89014,74664,73024
89015,78544,77428
89017,344,360
89018,1944,2084
89019,5176,5516
89020,2668,3156
89021,7060,7360
89022,132,144
89025,2780,2820
89026,572,28
89027,31072,30028
89029,14964,15220
89030,104128,111584
89031,122164,120192
89032,82196,78992
89039,624,640
89040,7456,7428
89042,2028,2012
89043,2308,3408
89044,29184,27856
89045,2884,3136
89046,1248,1392
89047,184,244
89048,42764,41912
89049,5148,5760
89052,97476,91380
89054,224,196
89060,20192,20716
89061,10336,10672
89074,96304,92076
89081,59716,59380
89084,44520,42828
89085,6800,6668
89086,9544,9360
89101,75336,108884
89102,68504,74532
89103,96672,105404
89104,76140,83496
89106,51412,51624
89107,71536,73592
89108,140184,140308
89109,13708,17372
89110,141888,142088
89113,47796,47404
89115,117596,117580
89117,112416,109248
89118,37672,39600
89119,92264,105516
89120,46572,46672
89121,128056,128328
89122,92792,90088
89123,112060,113140
89124,1696,2068
89128,73712,68964
89129,105508,99500
89130,67276,64784
89131,87124,85164
89134,51464,44696
89135,49852,46724
89138,24148,24324
89139,60456,61452
89141,50208,50392
89142,68524,66400
89143,25936,25208
89144,38368,36488
89145,47452,45292
89146,37068,39216
89147,101024,98088
89148,79892,78956
89149,63276,61296
89156,55888,55288
89161,360,376
89166,16500,36336
89169,41592,51624
89178,54824,55528
89179,4392,4968
89183,72700,71320
89191,584,2844
89301,12708,17716
89310,1056,1144
89311,464,476
89314,340,292
89316,2720,2912
89317,876,1032
89318,2420,2456
89319,884,916
89402,144,140
89403,28288,28344
89404,100,108
89405,432,524
89406,49276,49812
89408,39040,39464
89409,528,604
89410,21460,20768
89411,1852,1864
89412,512,640
89413,1252,1368
89414,604,792
89415,7680,7492
89418,740,812
89419,6864,13736
89420,84,108
89421,1208,1328
89422,320,340
89423,21236,20624
89424,656,708
89425,760,968
89426,384,448
89427,1576,1408
89428,336,380
89429,14808,15700
89430,828,904
89431,72372,72384
89433,40000,40752
89434,52220,49444
89436,74228,73240
89438,72,120
89439,2728,2940
89440,1848,1940
89441,23016,23152
89442,2392,2080
89444,5360,5576
89445,30876,33580
89446,76,68
89447,15836,15888
89448,3196,3584
89449,5172,6804
89450,160,184
89451,17236,18484
89460,26928,26016
89501,6148,10860
89502,84712,89552
89503,53268,58296
89506,73616,79900
89508,22696,23952
89509,67716,65864
89510,3336,3404
89511,50240,49804
89512,49992,52304
89519,17012,16556
89521,52312,50552
89523,63724,61768
89701,49884,60616
89702,0,0
89703,20148,18708
89704,8640,8520
89705,10060,9816
89706,39460,38580
89801,45444,47748
89815,25624,27760
89820,10584,10848
89821,828,1100
89822,4504,5548
89823,532,560
89825,2436,2476
